areaCode,areaName,areaType,date,cumDailyNsoDeathsByDeathDate
E12000006,East of England,region,2020-12-29,7571
E12000006,East of England,region,2020-12-28,7488
E12000006,East of England,region,2020-12-27,7399
E12000006,East of England,region,2020-12-26,7327
E12000006,East of England,region,2020-12-25,7242
E12000006,East of England,region,2020-12-24,7162
E12000006,East of England,region,2020-12-23,7085
E12000006,East of England,region,2020-12-22,7011
E12000006,East of England,region,2020-12-21,6948
E12000006,East of England,region,2020-12-20,6877
E12000006,East of England,region,2020-12-19,6812
E12000006,East of England,region,2020-12-18,6746
E12000006,East of England,region,2020-12-17,6689
E12000006,East of England,region,2020-12-16,6643
E12000006,East of England,region,2020-12-15,6600
E12000006,East of England,region,2020-12-14,6559
E12000006,East of England,region,2020-12-13,6521
E12000006,East of England,region,2020-12-12,6479
E12000006,East of England,region,2020-12-11,6445
E12000006,East of England,region,2020-12-10,6393
E12000006,East of England,region,2020-12-09,6354
E12000006,East of England,region,2020-12-08,6319
E12000006,East of England,region,2020-12-07,6291
E12000006,East of England,region,2020-12-06,6265
E12000006,East of England,region,2020-12-05,6236
E12000006,East of England,region,2020-12-04,6208
E12000006,East of England,region,2020-12-03,6180
E12000006,East of England,region,2020-12-02,6155
E12000006,East of England,region,2020-12-01,6130
E12000006,East of England,region,2020-11-30,6098
E12000006,East of England,region,2020-11-29,6067
E12000006,East of England,region,2020-11-28,6048
E12000006,East of England,region,2020-11-27,6017
E12000006,East of England,region,2020-11-26,5992
E12000006,East of England,region,2020-11-25,5969
E12000006,East of England,region,2020-11-24,5937
E12000006,East of England,region,2020-11-23,5913
E12000006,East of England,region,2020-11-22,5886
E12000006,East of England,region,2020-11-21,5863
E12000006,East of England,region,2020-11-20,5840
E12000006,East of England,region,2020-11-19,5817
E12000006,East of England,region,2020-11-18,5794
E12000006,East of England,region,2020-11-17,5774
E12000006,East of England,region,2020-11-16,5753
E12000006,East of England,region,2020-11-15,5732
E12000006,East of England,region,2020-11-14,5719
E12000006,East of England,region,2020-11-13,5695
E12000006,East of England,region,2020-11-12,5674
E12000006,East of England,region,2020-11-11,5656
E12000006,East of England,region,2020-11-10,5637
E12000006,East of England,region,2020-11-09,5610
E12000006,East of England,region,2020-11-08,5584
E12000006,East of England,region,2020-11-07,5565
E12000006,East of England,region,2020-11-06,5551
E12000006,East of England,region,2020-11-05,5529
E12000006,East of England,region,2020-11-04,5507
E12000006,East of England,region,2020-11-03,5494
E12000006,East of England,region,2020-11-02,5478
E12000006,East of England,region,2020-11-01,5463
E12000006,East of England,region,2020-10-31,5445
E12000006,East of England,region,2020-10-30,5428
E12000006,East of England,region,2020-10-29,5410
E12000006,East of England,region,2020-10-28,5391
E12000006,East of England,region,2020-10-27,5375
E12000006,East of England,region,2020-10-26,5363
E12000006,East of England,region,2020-10-25,5354
E12000006,East of England,region,2020-10-24,5339
E12000006,East of England,region,2020-10-23,5334
E12000006,East of England,region,2020-10-22,5317
E12000006,East of England,region,2020-10-21,5309
E12000006,East of England,region,2020-10-20,5297
E12000006,East of England,region,2020-10-19,5284
E12000006,East of England,region,2020-10-18,5278
E12000006,East of England,region,2020-10-17,5271
E12000006,East of England,region,2020-10-16,5264
E12000006,East of England,region,2020-10-15,5259
E12000006,East of England,region,2020-10-14,5253
E12000006,East of England,region,2020-10-13,5250
E12000006,East of England,region,2020-10-12,5247
E12000006,East of England,region,2020-10-11,5245
E12000006,East of England,region,2020-10-10,5241
E12000006,East of England,region,2020-10-09,5236
E12000006,East of England,region,2020-10-08,5233
E12000006,East of England,region,2020-10-07,5230
E12000006,East of England,region,2020-10-06,5222
E12000006,East of England,region,2020-10-05,5218
E12000006,East of England,region,2020-10-04,5217
E12000006,East of England,region,2020-10-03,5217
E12000006,East of England,region,2020-10-02,5215
E12000006,East of England,region,2020-10-01,5214
E12000006,East of England,region,2020-09-30,5211
E12000006,East of England,region,2020-09-29,5208
E12000006,East of England,region,2020-09-28,5205
E12000006,East of England,region,2020-09-27,5201
E12000006,East of England,region,2020-09-26,5199
E12000006,East of England,region,2020-09-25,5198
E12000006,East of England,region,2020-09-24,5195
E12000006,East of England,region,2020-09-23,5194
E12000006,East of England,region,2020-09-22,5193
E12000006,East of England,region,2020-09-21,5190
E12000006,East of England,region,2020-09-20,5189
E12000006,East of England,region,2020-09-19,5186
E12000006,East of England,region,2020-09-18,5185
E12000006,East of England,region,2020-09-17,5185
E12000006,East of England,region,2020-09-16,5183
E12000006,East of England,region,2020-09-15,5181
E12000006,East of England,region,2020-09-14,5181
E12000006,East of England,region,2020-09-13,5179
E12000006,East of England,region,2020-09-12,5178
E12000006,East of England,region,2020-09-11,5177
E12000006,East of England,region,2020-09-10,5175
E12000006,East of England,region,2020-09-09,5174
E12000006,East of England,region,2020-09-08,5174
E12000006,East of England,region,2020-09-07,5172
E12000006,East of England,region,2020-09-06,5170
E12000006,East of England,region,2020-09-05,5169
E12000006,East of England,region,2020-09-04,5169
E12000006,East of England,region,2020-09-03,5168
E12000006,East of England,region,2020-09-02,5167
E12000006,East of England,region,2020-09-01,5166
E12000006,East of England,region,2020-08-31,5166
E12000006,East of England,region,2020-08-30,5166
E12000006,East of England,region,2020-08-29,5165
E12000006,East of England,region,2020-08-28,5165
E12000006,East of England,region,2020-08-27,5165
E12000006,East of England,region,2020-08-26,5164
E12000006,East of England,region,2020-08-25,5161
E12000006,East of England,region,2020-08-24,5160
E12000006,East of England,region,2020-08-23,5160
E12000006,East of England,region,2020-08-22,5159
E12000006,East of England,region,2020-08-21,5157
E12000006,East of England,region,2020-08-20,5157
E12000006,East of England,region,2020-08-19,5155
E12000006,East of England,region,2020-08-18,5153
E12000006,East of England,region,2020-08-17,5151
E12000006,East of England,region,2020-08-16,5151
E12000006,East of England,region,2020-08-15,5151
E12000006,East of England,region,2020-08-14,5147
E12000006,East of England,region,2020-08-13,5146
E12000006,East of England,region,2020-08-12,5145
E12000006,East of England,region,2020-08-11,5142
E12000006,East of England,region,2020-08-10,5140
E12000006,East of England,region,2020-08-09,5138
E12000006,East of England,region,2020-08-08,5136
E12000006,East of England,region,2020-08-07,5134
E12000006,East of England,region,2020-08-06,5133
E12000006,East of England,region,2020-08-05,5131
E12000006,East of England,region,2020-08-04,5130
E12000006,East of England,region,2020-08-03,5126
E12000006,East of England,region,2020-08-02,5126
E12000006,East of England,region,2020-08-01,5126
E12000006,East of England,region,2020-07-31,5126
E12000006,East of England,region,2020-07-30,5124
E12000006,East of England,region,2020-07-29,5122
E12000006,East of England,region,2020-07-28,5119
E12000006,East of England,region,2020-07-27,5116
E12000006,East of England,region,2020-07-26,5114
E12000006,East of England,region,2020-07-25,5112
E12000006,East of England,region,2020-07-24,5111
E12000006,East of England,region,2020-07-23,5110
E12000006,East of England,region,2020-07-22,5108
E12000006,East of England,region,2020-07-21,5107
E12000006,East of England,region,2020-07-20,5107
E12000006,East of England,region,2020-07-19,5104
E12000006,East of England,region,2020-07-18,5102
E12000006,East of England,region,2020-07-17,5100
E12000006,East of England,region,2020-07-16,5098
E12000006,East of England,region,2020-07-15,5097
E12000006,East of England,region,2020-07-14,5093
E12000006,East of England,region,2020-07-13,5089
E12000006,East of England,region,2020-07-12,5079
E12000006,East of England,region,2020-07-11,5075
E12000006,East of England,region,2020-07-10,5071
E12000006,East of England,region,2020-07-09,5065
E12000006,East of England,region,2020-07-08,5051
E12000006,East of England,region,2020-07-07,5046
E12000006,East of England,region,2020-07-06,5040
E12000006,East of England,region,2020-07-05,5036
E12000006,East of England,region,2020-07-04,5032
E12000006,East of England,region,2020-07-03,5023
E12000006,East of England,region,2020-07-02,5020
E12000006,East of England,region,2020-07-01,5013
E12000006,East of England,region,2020-06-30,5008
E12000006,East of England,region,2020-06-29,5000
E12000006,East of England,region,2020-06-28,4988
E12000006,East of England,region,2020-06-27,4976
E12000006,East of England,region,2020-06-26,4965
E12000006,East of England,region,2020-06-25,4959
E12000006,East of England,region,2020-06-24,4948
E12000006,East of England,region,2020-06-23,4940
E12000006,East of England,region,2020-06-22,4928
E12000006,East of England,region,2020-06-21,4920
E12000006,East of England,region,2020-06-20,4913
E12000006,East of England,region,2020-06-19,4905
E12000006,East of England,region,2020-06-18,4892
E12000006,East of England,region,2020-06-17,4886
E12000006,East of England,region,2020-06-16,4874
E12000006,East of England,region,2020-06-15,4867
E12000006,East of England,region,2020-06-14,4858
E12000006,East of England,region,2020-06-13,4845
E12000006,East of England,region,2020-06-12,4839
E12000006,East of England,region,2020-06-11,4827
E12000006,East of England,region,2020-06-10,4823
E12000006,East of England,region,2020-06-09,4804
E12000006,East of England,region,2020-06-08,4791
E12000006,East of England,region,2020-06-07,4779
E12000006,East of England,region,2020-06-06,4766
E12000006,East of England,region,2020-06-05,4757
E12000006,East of England,region,2020-06-04,4734
E12000006,East of England,region,2020-06-03,4716
E12000006,East of England,region,2020-06-02,4697
E12000006,East of England,region,2020-06-01,4671
E12000006,East of England,region,2020-05-31,4654
E12000006,East of England,region,2020-05-30,4635
E12000006,East of England,region,2020-05-29,4618
E12000006,East of England,region,2020-05-28,4589
E12000006,East of England,region,2020-05-27,4556
E12000006,East of England,region,2020-05-26,4532
E12000006,East of England,region,2020-05-25,4506
E12000006,East of England,region,2020-05-24,4469
E12000006,East of England,region,2020-05-23,4439
E12000006,East of England,region,2020-05-22,4412
E12000006,East of England,region,2020-05-21,4385
E12000006,East of England,region,2020-05-20,4356
E12000006,East of England,region,2020-05-19,4305
E12000006,East of England,region,2020-05-18,4276
E12000006,East of England,region,2020-05-17,4235
E12000006,East of England,region,2020-05-16,4194
E12000006,East of England,region,2020-05-15,4157
E12000006,East of England,region,2020-05-14,4120
E12000006,East of England,region,2020-05-13,4073
E12000006,East of England,region,2020-05-12,4029
E12000006,East of England,region,2020-05-11,3984
E12000006,East of England,region,2020-05-10,3952
E12000006,East of England,region,2020-05-09,3908
E12000006,East of England,region,2020-05-08,3855
E12000006,East of England,region,2020-05-07,3812
E12000006,East of England,region,2020-05-06,3755
E12000006,East of England,region,2020-05-05,3698
E12000006,East of England,region,2020-05-04,3643
E12000006,East of England,region,2020-05-03,3594
