"","date","county_code","N","N_prev"
"3699","04.12.2021","county18",1,9
"3700","05.12.2021","county18",0,9
"3701","06.12.2021","county18",0,7
"3702","07.12.2021","county18",1,8
"3703","08.12.2021","county18",1,8
"3704","09.12.2021","county18",1,9
"3705","10.12.2021","county18",0,9
"3706","11.12.2021","county18",0,8
"3707","12.12.2021","county18",0,8
"3708","13.12.2021","county18",2,10
"3709","14.12.2021","county18",0,8
"3710","15.12.2021","county18",0,6
"3711","16.12.2021","county18",0,3
"3712","17.12.2021","county18",1,4
"3713","18.12.2021","county18",1,5
"3714","19.12.2021","county18",0,5
"3715","20.12.2021","county18",0,3
"3716","21.12.2021","county18",0,3
"3717","22.12.2021","county18",1,4
"3718","23.12.2021","county18",1,5
"3719","24.12.2021","county18",3,9
"3720","25.12.2021","county18",1,9
"3721","26.12.2021","county18",3,11
"3722","27.12.2021","county18",1,9
"3723","28.12.2021","county18",1,8
"3724","29.12.2021","county18",1,10
"3725","30.12.2021","county18",1,10
"3726","31.12.2021","county18",0,9
"3727","01.01.2022","county18",0,9
"3728","02.01.2022","county18",0,7
"3729","03.01.2022","county18",0,7
"3730","04.01.2022","county18",1,7
"3731","05.01.2022","county18",0,5
"3732","06.01.2022","county18",2,6
"3733","07.01.2022","county18",2,7
"3734","08.01.2022","county18",0,7
"3735","09.01.2022","county18",1,8
"3736","10.01.2022","county18",0,6
"3737","11.01.2022","county18",1,7
"3738","12.01.2022","county18",2,8
"3739","13.01.2022","county18",3,9
"3740","14.01.2022","county18",1,9
"3741","15.01.2022","county18",0,9
"3742","16.01.2022","county18",1,10
"3743","17.01.2022","county18",0,9
"3744","18.01.2022","county18",0,6
"3745","19.01.2022","county18",0,6
"3746","20.01.2022","county18",1,6
"3747","21.01.2022","county18",1,6
"3748","22.01.2022","county18",0,6
"3749","23.01.2022","county18",2,8
"3750","24.01.2022","county18",1,8
"3751","25.01.2022","county18",1,9
"3752","26.01.2022","county18",2,9
"3753","27.01.2022","county18",0,8
"3754","28.01.2022","county18",1,6
"3755","29.01.2022","county18",2,7
"3756","30.01.2022","county18",1,6
"3757","31.01.2022","county18",1,5
"3758","01.02.2022","county18",1,6
"3759","02.02.2022","county18",0,5
"3760","03.02.2022","county18",3,7
"3761","04.02.2022","county18",0,7
"3762","05.02.2022","county18",2,9
"3763","06.02.2022","county18",0,7
"3764","07.02.2022","county18",0,7
"3765","08.02.2022","county18",0,8
"3766","09.02.2022","county18",1,9
"3767","10.02.2022","county18",2,9
"3768","11.02.2022","county18",3,10
"3769","12.02.2022","county18",1,10
"3770","13.02.2022","county18",4,14
"3771","14.02.2022","county18",1,12
"3772","15.02.2022","county18",2,9
"3773","16.02.2022","county18",2,10
"3774","17.02.2022","county18",0,7
"3775","18.02.2022","county18",2,7
"3776","19.02.2022","county18",2,9
"3777","20.02.2022","county18",4,13
"3778","21.02.2022","county18",5,15
"3779","22.02.2022","county18",2,12
"3780","23.02.2022","county18",0,11
"3781","24.02.2022","county18",3,11
"3782","25.02.2022","county18",1,8
"3783","26.02.2022","county18",0,6
"3784","27.02.2022","county18",6,12
"3785","28.02.2022","county18",6,15
"3786","01.03.2022","county18",2,13
"3787","02.03.2022","county18",3,14
"3788","03.03.2022","county18",4,14
"3789","04.03.2022","county18",1,11
"3790","05.03.2022","county18",2,10
"3791","06.03.2022","county18",5,15
"3792","07.03.2022","county18",8,19
"3793","08.03.2022","county18",5,19
"3794","09.03.2022","county18",3,19
"3795","10.03.2022","county18",4,20
"3796","11.03.2022","county18",4,17
"3797","12.03.2022","county18",2,18
"3798","13.03.2022","county18",4,20
"3799","14.03.2022","county18",2,16
"3800","15.03.2022","county18",2,13
"3801","16.03.2022","county18",3,13
"3802","17.03.2022","county18",2,13
"3803","18.03.2022","county18",2,10
"3804","19.03.2022","county18",3,12
"3805","20.03.2022","county18",1,12
"3806","21.03.2022","county18",3,11
"3807","22.03.2022","county18",2,10
"3808","23.03.2022","county18",3,13
"3809","24.03.2022","county18",2,12
"3810","25.03.2022","county18",1,9
"3811","26.03.2022","county18",1,9
"3812","27.03.2022","county18",2,10
"3813","28.03.2022","county18",3,12
"3814","29.03.2022","county18",4,13
"3815","30.03.2022","county18",4,13
"3816","31.03.2022","county18",0,13
"3817","01.04.2022","county18",3,12
"3818","02.04.2022","county18",2,14
"3819","03.04.2022","county18",1,14
"3820","04.04.2022","county18",1,11
"3821","05.04.2022","county18",0,7
"3822","06.04.2022","county18",2,8
"3823","07.04.2022","county18",5,12
"3824","08.04.2022","county18",0,11
"3825","09.04.2022","county18",1,12
"3826","10.04.2022","county18",3,13
"3827","11.04.2022","county18",1,10
"3828","12.04.2022","county18",1,7
"3829","13.04.2022","county18",0,3
"3830","14.04.2022","county18",0,2
"3831","15.04.2022","county18",2,4
"3832","16.04.2022","county18",1,6
"3833","17.04.2022","county18",1,6
"3834","18.04.2022","county18",4,10
"3835","19.04.2022","county18",1,9
"3836","20.04.2022","county18",0,4
"3837","21.04.2022","county18",0,3
"3838","22.04.2022","county18",0,1
"3839","23.04.2022","county18",2,3
"3840","24.04.2022","county18",0,3
"3841","25.04.2022","county18",2,5
"3842","26.04.2022","county18",1,4
"3843","27.04.2022","county18",1,4
"3844","28.04.2022","county18",0,3
"3845","29.04.2022","county18",0,3
"3846","30.04.2022","county18",1,4
"3847","01.05.2022","county18",0,5
"3848","02.05.2022","county18",1,4
"3849","03.05.2022","county18",0,3
"3850","04.05.2022","county18",2,6
"3851","05.05.2022","county18",0,3
"3852","06.05.2022","county18",0,2
"3853","07.05.2022","county18",1,3
"3854","08.05.2022","county18",0,3
"3855","09.05.2022","county18",0,3
"3856","10.05.2022","county18",1,2
"3857","11.05.2022","county18",0,2
"3858","12.05.2022","county18",0,2
"3859","13.05.2022","county18",0,2
"3860","14.05.2022","county18",0,2
"3861","15.05.2022","county18",0,2
"3862","16.05.2022","county18",0,2
"3863","17.05.2022","county18",0,2
"3864","18.05.2022","county18",0,2
"3865","19.05.2022","county18",0,2
"3866","20.05.2022","county18",1,3
"3867","21.05.2022","county18",1,5
"3868","22.05.2022","county18",2,7
"3869","23.05.2022","county18",0,4
"3870","24.05.2022","county18",0,2
"3871","25.05.2022","county18",1,2
"3872","26.05.2022","county18",0,2
"3873","27.05.2022","county18",2,5
"3874","28.05.2022","county18",0,5
"3875","29.05.2022","county18",1,6
"3876","30.05.2022","county18",1,4
"3877","31.05.2022","county18",1,5
"3878","01.06.2022","county18",0,4
"3879","02.06.2022","county18",1,4
"3880","03.06.2022","county18",1,4
"3881","04.06.2022","county18",1,5
"3882","05.06.2022","county18",1,6
"3883","06.06.2022","county18",0,7
"3884","07.06.2022","county18",0,7
"3885","08.06.2022","county18",0,4
"3886","09.06.2022","county18",1,5
"3887","10.06.2022","county18",3,7
"3888","11.06.2022","county18",2,9
"3889","12.06.2022","county18",1,9
"3890","13.06.2022","county18",3,10
"3891","14.06.2022","county18",1,9
"3892","15.06.2022","county18",1,8
"3893","16.06.2022","county18",4,12
"3894","17.06.2022","county18",3,12
"3895","18.06.2022","county18",2,11
"3896","19.06.2022","county18",3,11
"3897","20.06.2022","county18",2,10
"3898","21.06.2022","county18",1,8
"3899","22.06.2022","county18",3,9
"3900","23.06.2022","county18",5,13
"3901","24.06.2022","county18",4,14
"3902","25.06.2022","county18",1,13
"3903","26.06.2022","county18",2,12
"3904","27.06.2022","county18",2,9
"3905","28.06.2022","county18",2,10
"3906","29.06.2022","county18",1,8
"3907","30.06.2022","county18",2,9
"3908","01.07.2022","county18",1,7
"3909","02.07.2022","county18",1,7
"3910","03.07.2022","county18",2,9
"3911","04.07.2022","county18",3,10
"3912","05.07.2022","county18",2,10
"3913","06.07.2022","county18",4,10
"3914","07.07.2022","county18",5,12
"3915","08.07.2022","county18",1,11
"3916","09.07.2022","county18",1,11
"3917","10.07.2022","county18",0,10
"3918","11.07.2022","county18",3,8
"3919","12.07.2022","county18",1,7
"3920","13.07.2022","county18",0,6
"3921","14.07.2022","county18",3,5
"3922","15.07.2022","county18",2,6
"3923","16.07.2022","county18",1,7
"3924","17.07.2022","county18",0,7
"3925","18.07.2022","county18",1,8
"3926","19.07.2022","county18",0,5
"3927","20.07.2022","county18",1,5
"3928","21.07.2022","county18",1,5
"3929","22.07.2022","county18",2,5
"3930","23.07.2022","county18",1,6
"3931","24.07.2022","county18",0,6
"3932","25.07.2022","county18",1,6
"3933","26.07.2022","county18",0,4
"3934","27.07.2022","county18",2,5
"3935","28.07.2022","county18",2,7
"3936","29.07.2022","county18",1,8
"3937","30.07.2022","county18",2,9
"3938","31.07.2022","county18",3,12
"3939","01.08.2022","county18",1,12
"3940","02.08.2022","county18",1,10
"3941","03.08.2022","county18",1,8
"3942","04.08.2022","county18",2,10
"3943","05.08.2022","county18",1,8
"3944","06.08.2022","county18",1,8
"3945","07.08.2022","county18",0,8
"3946","08.08.2022","county18",2,8
"3947","09.08.2022","county18",2,8
"3948","10.08.2022","county18",2,7
"3949","11.08.2022","county18",1,5
"3950","12.08.2022","county18",1,5
"3951","13.08.2022","county18",2,7
"3952","14.08.2022","county18",0,7
"3953","15.08.2022","county18",2,8
"3954","16.08.2022","county18",0,6
"3955","17.08.2022","county18",2,7
"3956","18.08.2022","county18",0,7
"3957","19.08.2022","county18",2,7
"3958","20.08.2022","county18",1,8
"3959","21.08.2022","county18",1,8
"3960","22.08.2022","county18",1,6
"3961","23.08.2022","county18",1,7
"3962","24.08.2022","county18",0,7
"3963","25.08.2022","county18",0,5
"3964","26.08.2022","county18",0,1
"3965","27.08.2022","county18",1,2
"3966","28.08.2022","county18",0,2
"3967","29.08.2022","county18",1,1
"3968","30.08.2022","county18",0,0
"3969","31.08.2022","county18",0,0
"3970","01.09.2022","county18",0,0
"3971","02.09.2022","county18",0,0
"3972","03.09.2022","county18",0,0
"3973","04.09.2022","county18",0,0
"3974","05.09.2022","county18",1,1
"3975","06.09.2022","county18",0,1
"3976","07.09.2022","county18",0,1
"3977","08.09.2022","county18",0,1
"3978","09.09.2022","county18",0,0
"3979","10.09.2022","county18",0,0
"3980","11.09.2022","county18",1,2
"3981","12.09.2022","county18",0,2
"3982","13.09.2022","county18",0,2
"3983","14.09.2022","county18",0,2
"3984","15.09.2022","county18",0,2
"3985","16.09.2022","county18",0,1
"3986","17.09.2022","county18",0,1
"3987","18.09.2022","county18",1,2
"3988","19.09.2022","county18",0,2
"3989","20.09.2022","county18",0,0
"3990","21.09.2022","county18",1,1
"3991","22.09.2022","county18",1,2
"3992","23.09.2022","county18",0,2
"3993","24.09.2022","county18",0,2
"3994","25.09.2022","county18",1,3
"3995","26.09.2022","county18",1,4
"3996","27.09.2022","county18",0,3
"3997","28.09.2022","county18",1,3
"3998","29.09.2022","county18",0,2
"3999","30.09.2022","county18",2,5
"4000","01.10.2022","county18",0,5
"4001","02.10.2022","county18",1,6
"4002","03.10.2022","county18",0,4
"4003","04.10.2022","county18",0,3
"4004","05.10.2022","county18",1,2
"4005","06.10.2022","county18",0,2
"4006","07.10.2022","county18",0,2
"4007","08.10.2022","county18",0,1
"4008","09.10.2022","county18",1,1
"4009","10.10.2022","county18",0,1
"4010","11.10.2022","county18",0,1
"4011","12.10.2022","county18",0,0
"4012","13.10.2022","county18",0,0
"4013","14.10.2022","county18",0,0
"4014","15.10.2022","county18",0,0
"4015","16.10.2022","county18",0,0
"4016","17.10.2022","county18",0,0
"4017","18.10.2022","county18",0,0
"4018","19.10.2022","county18",0,0
"4019","20.10.2022","county18",2,2
"4020","21.10.2022","county18",0,2
"4021","22.10.2022","county18",0,2
"4022","23.10.2022","county18",1,2
"4023","24.10.2022","county18",1,3
"4024","25.10.2022","county18",1,3
"4025","26.10.2022","county18",1,4
"4026","27.10.2022","county18",0,4
"4027","28.10.2022","county18",0,4
"4028","29.10.2022","county18",0,3
"4029","30.10.2022","county18",1,4
"4030","31.10.2022","county18",1,3
"4031","01.11.2022","county18",0,2
"4032","02.11.2022","county18",1,3
"4033","03.11.2022","county18",0,2
"4034","04.11.2022","county18",0,2
"4035","05.11.2022","county18",0,1
"4036","06.11.2022","county18",0,1
"4037","07.11.2022","county18",1,2
"4038","08.11.2022","county18",1,2
"4039","09.11.2022","county18",0,2
"4040","10.11.2022","county18",1,3
"4041","11.11.2022","county18",1,3
"4042","12.11.2022","county18",0,3
"4043","13.11.2022","county18",1,4
"4044","14.11.2022","county18",0,4
"4045","15.11.2022","county18",1,5
"4046","16.11.2022","county18",0,1
"4047","17.11.2022","county18",0,0
"4048","18.11.2022","county18",0,0
"4049","19.11.2022","county18",1,1
"4050","20.11.2022","county18",0,1
"4051","21.11.2022","county18",0,1
"4052","22.11.2022","county18",0,2
"4053","23.11.2022","county18",0,0
"4054","24.11.2022","county18",3,3
"4055","25.11.2022","county18",1,4
"4056","26.11.2022","county18",0,4
"4057","27.11.2022","county18",3,7
"4058","28.11.2022","county18",2,8
"4059","29.11.2022","county18",0,4
"4060","30.11.2022","county18",1,4
"4061","01.12.2022","county18",0,2
"4062","02.12.2022","county18",0,1
"4063","03.12.2022","county18",1,2
"4064","04.12.2022","county18",1,3
"4065","05.12.2022","county18",2,5
"4066","06.12.2022","county18",2,7
"4067","07.12.2022","county18",1,7
"4068","08.12.2022","county18",1,7
"4069","09.12.2022","county18",1,4
"4070","10.12.2022","county18",1,4
"4071","11.12.2022","county18",1,5
"4072","12.12.2022","county18",0,4
"4073","13.12.2022","county18",0,2
"4074","14.12.2022","county18",0,1
"4075","15.12.2022","county18",2,3
"4076","16.12.2022","county18",0,4
"4077","17.12.2022","county18",0,4
"4078","18.12.2022","county18",1,5
"4079","19.12.2022","county18",0,4
"4080","20.12.2022","county18",0,4
"4081","06.03.2020","county30",0,0
"4082","07.03.2020","county30",0,0
"4083","08.03.2020","county30",0,0
"4084","09.03.2020","county30",0,0
"4085","10.03.2020","county30",0,0
"4086","11.03.2020","county30",1,1
"4087","12.03.2020","county30",1,2
"4088","13.03.2020","county30",0,2
"4089","14.03.2020","county30",3,4
"4090","15.03.2020","county30",2,6
"4091","16.03.2020","county30",4,10
"4092","17.03.2020","county30",5,15
"4093","18.03.2020","county30",3,18
"4094","19.03.2020","county30",9,26
"4095","20.03.2020","county30",2,25
"4096","21.03.2020","county30",7,32
"4097","22.03.2020","county30",6,37
"4098","23.03.2020","county30",8,44
"4099","24.03.2020","county30",7,47
"4100","25.03.2020","county30",13,56
"4101","26.03.2020","county30",6,57
"4102","27.03.2020","county30",7,52
"4103","28.03.2020","county30",9,56
"4104","29.03.2020","county30",5,60
"4105","30.03.2020","county30",10,63
"4106","31.03.2020","county30",6,61
"4107","01.04.2020","county30",8,57
"4108","02.04.2020","county30",10,59
"4109","03.04.2020","county30",6,60
"4110","04.04.2020","county30",5,65
"4111","05.04.2020","county30",3,65
"4112","06.04.2020","county30",3,58
"4113","07.04.2020","county30",6,49
"4114","08.04.2020","county30",5,50
"4115","09.04.2020","county30",1,41
"4116","10.04.2020","county30",1,40
"4117","11.04.2020","county30",2,42
"4118","12.04.2020","county30",4,44
"4119","13.04.2020","county30",1,41
"4120","14.04.2020","county30",3,39
"4121","15.04.2020","county30",1,38
"4122","16.04.2020","county30",2,34
"4123","17.04.2020","county30",6,33
"4124","18.04.2020","county30",2,29
"4125","19.04.2020","county30",0,27
"4126","20.04.2020","county30",3,25
"4127","21.04.2020","county30",0,23
"4128","22.04.2020","county30",5,24
"4129","23.04.2020","county30",0,24
"4130","24.04.2020","county30",1,21
"4131","25.04.2020","county30",1,20
"4132","26.04.2020","county30",2,21
"4133","27.04.2020","county30",0,21
"4134","28.04.2020","county30",0,14
"4135","29.04.2020","county30",0,14
"4136","30.04.2020","county30",0,11
"4137","01.05.2020","county30",1,11
"4138","02.05.2020","county30",1,14
"4139","03.05.2020","county30",0,14
"4140","04.05.2020","county30",1,13
"4141","05.05.2020","county30",0,9
"4142","06.05.2020","county30",1,8
"4143","07.05.2020","county30",1,9
"4144","08.05.2020","county30",2,9
"4145","09.05.2020","county30",1,10
"4146","10.05.2020","county30",0,7
"4147","11.05.2020","county30",0,5
"4148","12.05.2020","county30",1,7
"4149","13.05.2020","county30",1,7
"4150","14.05.2020","county30",1,7
"4151","15.05.2020","county30",0,6
"4152","16.05.2020","county30",0,6
"4153","17.05.2020","county30",0,6
"4154","18.05.2020","county30",0,6
"4155","19.05.2020","county30",1,7
"4156","20.05.2020","county30",1,7
"4157","21.05.2020","county30",0,7
"4158","22.05.2020","county30",1,5
"4159","23.05.2020","county30",0,5
"4160","24.05.2020","county30",0,5
"4161","25.05.2020","county30",0,5
"4162","26.05.2020","county30",1,6
"4163","27.05.2020","county30",0,6
"4164","28.05.2020","county30",1,7
"4165","29.05.2020","county30",0,5
"4166","30.05.2020","county30",0,4
"4167","31.05.2020","county30",0,4
"4168","01.06.2020","county30",0,4
"4169","02.06.2020","county30",0,4
"4170","03.06.2020","county30",0,4
"4171","04.06.2020","county30",0,3
"4172","05.06.2020","county30",0,3
"4173","06.06.2020","county30",0,3
"4174","07.06.2020","county30",0,3
"4175","08.06.2020","county30",0,3
"4176","09.06.2020","county30",0,2
"4177","10.06.2020","county30",0,2
"4178","11.06.2020","county30",0,2
"4179","12.06.2020","county30",0,2
"4180","13.06.2020","county30",0,2
"4181","14.06.2020","county30",0,2
"4182","15.06.2020","county30",0,2
"4183","16.06.2020","county30",0,2
"4184","17.06.2020","county30",1,3
"4185","18.06.2020","county30",0,2
"4186","19.06.2020","county30",0,1
"4187","20.06.2020","county30",0,1
"4188","21.06.2020","county30",0,1
"4189","22.06.2020","county30",1,2
"4190","23.06.2020","county30",0,2
"4191","24.06.2020","county30",0,2
"4192","25.06.2020","county30",0,1
"4193","26.06.2020","county30",1,2
"4194","27.06.2020","county30",2,3
"4195","28.06.2020","county30",0,2
"4196","29.06.2020","county30",0,1
"4197","30.06.2020","county30",2,3
"4198","01.07.2020","county30",0,3
"4199","02.07.2020","county30",0,2
"4200","03.07.2020","county30",1,3
"4201","04.07.2020","county30",0,3
"4202","05.07.2020","county30",0,2
"4203","06.07.2020","county30",0,2
